;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Referencia;Nombre;Categoría;Contenido paquete;Composición del material;Nombre de la marca;2022Año;Estación;Unidad de venta;Color;Talla;Stock;N° de piezas fuera de unidad de stock;Pedido;Reserva de proveedor (cantidad de artículos individuales);Preventa;Preventa (cantidad de artículos individuales);Código de barras;Peso (en gramos);Ubicación;Precio de compra;Proveedor;Precio A;Precio B;Precio C;Precio D;Precio Promoción;País de origen;Descuento (%);Observación;Cantidad de compras;Ventas;Importe de venta;Margen €;Precio medio de venta;Precio de compra del stock positivos;Valor de stock;Stock precio A;Fecha de creación
MU2653;;VESTIDO;;;;;VERANO;1;BEIGE;;1;0;0;0;0;0;2027290004848;0;;0;;16,9;16,9;16,9;0;0;;;;0;10;87,3;87,3;8,73;0;0;16,9;2026-06-10
MA8328;;VESTIDO CORTO;;;;;VERANO;1;ROSA;;8;0;0;0;0;0;2027290004847;0;;0;;10,9;10,9;10,9;0;0;;;;0;3;32,7;32,7;10,9;0;0;87,2;2026-06-10
MA8168;;VESTIDO CORTO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004846;0;;0;;10,9;10,9;10,9;0;0;;;;0;0;0;0;0;0;0;109;2026-06-10
MA3409;;FALDA;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004845;0;;0;;12,95;12,95;12,95;0;0;;;;0;0;0;0;0;0;0;129,5;2026-06-10
MA8330;;FALDA;;;;;VERANO;1;ROSA;;9;0;0;0;0;0;2027290004844;0;;0;;15,9;15,9;15,9;0;0;;;;0;2;31,8;31,8;15,9;0;0;143,1;2026-06-10
MA8330;;FALDA;;;;;VERANO;1;GRANATE;;10;0;0;0;0;0;2027290004905;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;159;2026-06-10
MA59189;;FALDA;;;;;VERANO;1;BEIGE;;5;0;0;0;0;0;2027290004841;0;;0;;15,9;15,9;15,9;0;0;;;;0;6;95,4;95,4;15,9;0;0;79,5;2026-06-10
MA59189;;FALDA;;;;;VERANO;1;AMARILLO;;7;0;0;0;0;0;2027290004842;0;;0;;15,9;15,9;15,9;0;0;;;;0;4;63,6;63,6;15,9;0;0;111,3;2026-06-10
MA59189;;FALDA;;;;;VERANO;1;GRANATE;;5;0;0;0;0;0;2027290004843;0;;0;;15,9;15,9;15,9;0;0;;;;0;5;79,5;79,5;15,9;0;0;79,5;2026-06-10
MA59189;;FALDA;;;;;VERANO;1;VERDE;;9;0;0;0;0;0;2027290004902;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;143,1;2026-06-10
MA59189;;FALDA;;;;;VERANO;1;MARRÓN;;10;0;0;0;0;0;2027290004903;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-10
MA59189;;FALDA;;;;;VERANO;1;MORADO;;10;0;0;0;0;0;2027290004904;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-10
SU26376;;KIMONO;;;;;VERANO;1;VERDE OLIVA;;10;0;0;0;0;0;2027290004839;0;;0;;29,5;29,5;0;0;0;;;;0;0;0;0;0;0;0;295;2026-06-05
SU26376;;KIMONO;;;;;VERANO;1;BLANCO;;10;0;0;0;0;0;2027290004840;0;;0;;29,5;29,5;0;0;0;;;;0;0;0;0;0;0;0;295;2026-06-05
RA12651;;VESTIDO;;;;;VERANO;1;ROSA;;7;0;0;0;0;0;2027290004745;0;;0;;10,5;10,5;10,5;0;0;;;;0;4;42;42;10,5;0;0;73,5;2026-06-04
RA12651;;VESTIDO;;;;;VERANO;1;AMARILLO;;8;0;0;0;0;0;2027290004836;0;;0;;10,5;10,5;10,5;0;0;;;;0;2;21;21;10,5;0;0;84;2026-06-04
RA12651;;VESTIDO;;;;;VERANO;1;AZUL;;8;0;0;0;0;0;2027290004837;0;;0;;10,5;10,5;10,5;0;0;;;;0;2;21;21;10,5;0;0;84;2026-06-04
RA12651;;VESTIDO;;;;;VERANO;1;ROSA PALO;;9;0;0;0;0;0;2027290004838;0;;0;;10,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;94,5;2026-06-04
SA7511;;VESTIDO;;;;;VERANO;1;ROSA;;6;0;0;0;0;0;2027290004738;0;;0;;13,5;13,5;13,5;0;0;;;;0;4;22;22;5,5;0;0;81;2026-06-04
SA7511;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004828;0;;0;;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-06-04
RA10321;;VESTIDO;;;;;VERANO;1;ROSA;;9;0;0;0;0;0;2027290004732;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;130,5;2026-06-04
RA10321;;VESTIDO;;;;;VERANO;1;CAMEL;;9;0;0;0;0;0;2027290004832;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;130,5;2026-06-04
RA10321;;VESTIDO;;;;;VERANO;1;AZUL;;8;0;0;0;0;0;2027290004833;0;;0;;14,5;14,5;14,5;0;0;;;;0;2;29;29;14,5;0;0;116;2026-06-04
RA10321;;VESTIDO;;;;;VERANO;1;AMARILLO;;9;0;0;0;0;0;2027290004834;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;130,5;2026-06-04
RA10321;;VESTIDO;;;;;VERANO;1;NEGRO;;9;0;0;0;0;0;2027290004835;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;130,5;2026-06-04
RA2033;;VESTIDO;;;;;VERANO;1;ROSA;;8;0;0;0;0;0;2027290004730;0;;0;;10,5;10,5;10,5;0;0;;;;0;2;21;21;10,5;0;0;84;2026-06-04
RA2033;;VESTIDO;;;;;VERANO;1;VERDE OLIVA;;10;0;0;0;0;0;2027290004829;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-06-04
RA2033;;VESTIDO;;;;;VERANO;1;NEGRO;;9;0;0;0;0;0;2027290004830;0;;0;;10,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;94,5;2026-06-04
RA2033;;VESTIDO;;;;;VERANO;1;AMARILLO;;10;0;0;0;0;0;2027290004831;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-06-04
RA11322;;VESTIDO CORTO;;;;;VERANO;1;VERDE OLIVA;;6;0;0;0;0;0;2027290004824;0;;0;;11,5;11,5;11,5;0;0;;;;0;5;41;41;8,2;0;0;69;2026-06-04
RA11322;;VESTIDO CORTO;;;;;VERANO;1;AZUL;;6;0;0;0;0;0;2027290004825;0;;0;;11,5;11,5;11,5;0;0;;;;0;4;29,5;29,5;7,38;0;0;69;2026-06-04
RA11322;;VESTIDO CORTO;;;;;VERANO;1;ROSA FUXIA;;6;0;0;0;0;0;2027290004826;0;;0;;11,5;11,5;11,5;0;0;;;;0;4;29,5;29,5;7,38;0;0;69;2026-06-04
RA11322;;VESTIDO CORTO;;;;;VERANO;1;SALMÓN;;6;0;0;0;0;0;2027290004827;0;;0;;11,5;11,5;11,5;0;0;;;;0;4;29,5;29,5;7,38;0;0;69;2026-06-04
SA2569;;VESTIDO;;;;;VERANO;1;AZUL;;8;0;0;0;0;0;2027290004673;0;;0;;9;9;9;0;0;;;;0;2;18;18;9;0;0;72;2026-05-27
SA2569;;VESTIDO;;;;;VERANO;1;VERDE AGUA;;6;0;0;0;0;0;2027290004674;0;;0;;9;9;9;0;0;;;;0;4;36;36;9;0;0;54;2026-05-27
PL166-1;;VESTIDO;;;;;VERANO;1;ROSA;;3;0;0;0;0;0;2027290004546;0;;0;;12,5;12,5;12,5;0;0;;;;0;9;112,5;112,5;12,5;0;0;37,5;2026-03-31
PL166-1;;VESTIDO;;;;;VERANO;1;AZUL;;4;0;0;0;0;0;2027290004547;0;;0;;12,5;12,5;12,5;0;0;;;;0;9;112,5;112,5;12,5;0;0;50;2026-03-31
PL166-1;;VESTIDO;;;;;VERANO;1;NEGRO;;10;0;0;0;0;0;2027290004906;0;;0;;12,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;125;2026-03-31
PL5000;Chaleco Bordado Bohemio;CHALECO;;;;;VERANO;1;MULTICOLOR;;10;0;0;0;0;0;2027290004503;0;;0;;9,5;9,5;9,5;0;0;;;;0;3;28,5;28,5;9,5;0;0;95;2026-03-18
1944;;VESTIDO CORTO;;;;;VERANO;1;VERDE OLIVA;;20;0;0;0;0;0;2027290004471;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;170;2026-03-10
1944;;VESTIDO CORTO;;;;;VERANO;1;GRIS;;10;0;0;0;0;0;2027290004907;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;85;2026-03-10
MM123-3;;VESTIDO;;;;;VERANO;1;TURQUESA;;10;0;0;0;0;0;2027290004982;0;;0;;18,9;18,9;18,9;0;0;;;;0;0;0;0;0;0;0;189;2026-06-16
MM123-2;;VESTIDO;;;;;VERANO;1;CREMA;;9;0;0;0;0;0;2027290004981;0;;0;;18,9;18,9;18,9;0;0;;;;0;1;18,9;18,9;18,9;0;0;170,1;2026-06-16
MM3000;;KIMONO;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004976;0;;0;;38,8;38,8;38,8;0;0;;;;0;1;38,8;38,8;38,8;0;0;349,2;2026-06-16
MM706;;FALDA;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004974;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM704;;FALDA;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004970;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM704;;FALDA;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004971;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;159;2026-06-16
MM704;;FALDA;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004972;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;159;2026-06-16
MM704;;FALDA;;;;;VERANO;1;AZUL CLARO;;10;0;0;0;0;0;2027290004973;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM6111;;VESTIDO;;;;;VERANO;1;BLANCO;;10;0;0;0;0;0;2027290004951;0;;0;;12,9;12,9;12,9;0;0;;;;0;1;12,9;12,9;12,9;0;0;129;2026-06-16
MM6002;;FALDA;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004950;0;;0;;13,9;13,9;13,9;0;0;;;;0;1;13,9;13,9;13,9;0;0;125,1;2026-06-16
MM1004;;VESTIDO;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004948;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;169;2026-06-16
MM1005;;BLUSA;;;;;VERANO;1;VERDE;;9;0;0;0;0;0;2027290004946;0;;0;;29,9;29,9;29,9;0;0;;;;0;1;29,9;29,9;29,9;0;0;269,1;2026-06-16
MM1005;;BLUSA;;;;;VERANO;1;VERDE AZULADO;;10;0;0;0;0;0;2027290004947;0;;0;;29,9;29,9;29,9;0;0;;;;0;0;0;0;0;0;0;299;2026-06-16
325;;Sin categoría;;;;;VERANO;1;AZUL;;0;0;0;0;0;0;2027290004945;0;;0;;6;6;6;0;0;;;;0;0;0;0;0;0;0;0;2026-06-16
MM4288;;BLUSA;;;;;VERANO;1;ROJO;;8;0;0;0;0;0;2027290004943;0;;0;;34,9;34,9;34,9;0;0;;;;0;2;72,9;72,9;36,45;0;0;279,2;2026-06-16
MM4288;;BLUSA;;;;;VERANO;1;AZUL;;9;0;0;0;0;0;2027290004944;0;;0;;34,9;34,9;34,9;0;0;;;;0;1;34,9;34,9;34,9;0;0;314,1;2026-06-16
SA-47010;;Sin categoría;;;;;VERANO;1;ROSA FUXIA;;0;0;0;0;0;0;2027290004942;0;;0;Sara Moda;3;3;3;0;0;;;;0;0;0;0;0;0;0;0;2026-06-15
SA-1009;;Sin categoría;;;;;VERANO;1;VERDE;;-294;0;0;0;0;0;2027290004941;0;;0;Sara Moda;16,9;16,9;16,9;0;0;;;;0;295;1351,5;1351,5;4,58;0;0;-4968,6;2026-06-15
TN-547Top;;Sin categoría;;;;;VERANO;1;VERDE;;0;0;0;0;0;0;2027290004940;0;;0;Tanna;10;10;10;0;0;;;;0;0;0;0;0;0;0;0;2026-06-15
TN-547;;Sin categoría;;;;;VERANO;1;VERDE;;1;0;0;0;0;0;2027290004939;0;;0;Tanna;8;8;8;0;0;;;;0;0;0;0;0;0;0;8;2026-06-15
SA-0816;;Sin categoría;;;;;VERANO;1;CAMEL;;1;0;0;0;0;0;2027290004938;0;;0;Sara Moda;18,9;18,9;18,9;0;0;;;;0;0;0;0;0;0;0;18,9;2026-06-15
SA-100008;;Sin categoría;;;;;VERANO;1;CAMEL;;3;0;0;0;0;0;2027290004936;0;;0;Sara Moda;16,9;16,9;16,9;0;0;;;;0;0;0;0;0;0;0;50,7;2026-06-15
SA-100008;;Sin categoría;;;;;VERANO;1;VERDE;;0;0;0;0;0;0;2027290004937;0;;0;Sara Moda;16,9;16,9;16,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-15
SA-26342;;VESTIDO;;;;;VERANO;1;AZUL MARINO;;5;0;0;0;0;0;2027290004935;0;;0;Sara Moda;16,9;16,9;16,9;0;0;;;;0;0;0;0;0;0;0;84,5;2026-06-15
TN-10;Pareo Estampado Con Pompón En Extremos;PAREO;;;;;VERANO;1;MULTICOLOR;;0;0;0;0;0;0;2027290004934;0;;0;Tanna;5,5;5,5;5,5;0;0;;;;0;0;0;0;0;0;0;0;2026-06-15
PL-2018;;VESTIDO;;;;;VERANO;1;BEIGE;;10;0;0;0;0;0;2027290004933;0;;0;PML;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-06-15
PL-1924;;FALDA/VESTIDO;;;;;VERANO;1;AMARILLO;;10;0;0;0;0;0;2027290004930;0;;0;PML;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-06-15
TN-336;Vestido De Seda Con Banda Elástica Y Diseño De Capas, Con Estampado De Flores Y Diseño De Pompón.;VESTIDO;;;;;VERANO;1;VERDE AGUA;;0;0;0;0;0;0;2027290004927;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-15
TN-332;Vestido De Seda Con Banda Elástica En Cintura Y Hombros, Incluye Dibujo Estampado.;VESTIDO;;;;;VERANO;1;AZUL CELESTE;;0;0;0;0;0;0;2027290004926;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-15
TN-319;Vestido De Seda Con Fondo De Color Y Estampado De Diseño De Flores.;VESTIDO;;;;;VERANO;1;ROSA;;0;0;0;0;0;0;2027290004925;0;;0;Tanna;9;9;9;9;0;;;;0;0;0;0;0;0;0;0;2026-06-15
TN-319;Vestido De Seda Con Fondo De Color Y Estampado De Diseño De Flores.;VESTIDO;;;;;VERANO;1;VERDE;;0;0;0;0;0;0;2027290004928;0;;0;Tanna;9;9;9;9;0;;;;0;0;0;0;0;0;0;0;2026-06-15
TN-317;Vestido De Seda Para Verano Con Dibujo Estampado, Adorno Con Diseño De Pompón Y Detalles Dorados.;VESTIDO;;;;;VERANO;1;CAMEL;;0;0;0;0;0;0;2027290004919;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-317;Vestido De Seda Para Verano Con Dibujo Estampado, Adorno Con Diseño De Pompón Y Detalles Dorados.;VESTIDO;;;;;VERANO;1;ROSA;;0;0;0;0;0;0;2027290004920;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-318;Vestido De Seda De Verano Con Volantes Y Detalles Dorados;VESTIDO CORTO;;;;;VERANO;1;CAMEL;;0;0;0;0;0;0;2027290004916;0;;0;Tanna;8;8;8;8;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-318;Vestido De Seda De Verano Con Volantes Y Detalles Dorados;VESTIDO CORTO;;;;;VERANO;1;ROSA;;0;0;0;0;0;0;2027290004917;0;;0;Tanna;8;8;8;8;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-318;Vestido De Seda De Verano Con Volantes Y Detalles Dorados;VESTIDO CORTO;;;;;VERANO;1;AMARILLO;;0;0;0;0;0;0;2027290004918;0;;0;Tanna;8;8;8;8;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-338;Blazer De Seda Tipo Kimono Con Estampado De Flores;VESTIDO;;;;;VERANO;1;Azul Turquesa;;-1;0;0;0;0;0;2027290004913;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;1;2;2;2;0;0;-9,9;2026-06-14
TN-338;Blazer De Seda Tipo Kimono Con Estampado De Flores;VESTIDO;;;;;VERANO;1;VERDE AGUA;;0;0;0;0;0;0;2027290004914;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-338;Blazer De Seda Tipo Kimono Con Estampado De Flores;VESTIDO;;;;;VERANO;1;BEIGE;;0;0;0;0;0;0;2027290004915;0;;0;Tanna;9,9;9,9;9,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-337;Pantalón Estampado Con Adorno De Pompón, Combina Con Ref. 338;PANTALON;;;;;VERANO;1;BEIGE;;0;0;0;0;0;0;2027290004910;0;;0;Tanna;6;6;6;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-337;Pantalón Estampado Con Adorno De Pompón, Combina Con Ref. 338;PANTALON;;;;;VERANO;1;VERDE;;0;0;0;0;0;0;2027290004911;0;;0;Tanna;6;6;6;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
TN-337;Pantalón Estampado Con Adorno De Pompón, Combina Con Ref. 338;PANTALON;;;;;VERANO;1;AZUL CELESTE;;-1;0;0;0;0;0;2027290004912;0;;0;Tanna;6;6;6;0;0;;;;0;1;2;2;2;0;0;-6;2026-06-14
BC-2667;Vestido Corto Con Bordado De Relieve;VESTIDO CORTO;;;;;VERANO;1;AZUL;;0;0;0;0;0;0;2027290004909;0;;0;Sara Moda;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;0;2026-06-14
PL2017;;VESTIDO;;;;;VERANO;1;CAMEL;;8;0;0;0;0;0;2027290004645;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;100;2026-05-27
PL2017;;VESTIDO;;;;;VERANO;1;VERDE;;9;0;0;0;0;0;2027290004646;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-05-27
PL2017;;VESTIDO;;;;;VERANO;1;BEIGE;;9;0;0;0;0;0;2027290004647;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-05-27
PL2017;;VESTIDO;;;;;VERANO;1;NEGRO;;10;0;0;0;0;0;2027290004929;0;;0;;12,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;125;2026-05-27
MM3884;;BLUSA;;;;;VERANO;1;ROJO;;9;0;0;0;0;0;2027290004983;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;15,9;15,9;15,9;0;0;143,1;2026-06-16
MM123-1;;VESTIDO;;;;;VERANO;1;CREMA;;9;0;0;0;0;0;2027290004984;0;;0;;18,9;18,9;18,9;0;0;;;;0;1;18,9;18,9;18,9;0;0;170,1;2026-06-16
MM7;;VESTIDO;;;;;VERANO;1;ROSA;;10;0;0;0;0;0;2027290004977;0;;0;;22,9;22,9;22,9;0;0;;;;0;0;0;0;0;0;0;229;2026-06-16
MM7;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004978;0;;0;;22,9;22,9;22,9;0;0;;;;0;0;0;0;0;0;0;229;2026-06-16
MM291;;KIMONO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004968;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;169;2026-06-16
MM254;;VESTIDO;;;;;VERANO;1;MULTICOLOR;;10;0;0;0;0;0;2027290004964;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM254;;VESTIDO;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004965;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM253;;VESTIDO;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004963;0;;0;;15,9;15,9;15,9;0;0;;;;0;2;31,8;31,8;15,9;0;0;159;2026-06-16
MM253;;VESTIDO;;;;;VERANO;1;VERDE AGUA;;10;0;0;0;0;0;2027290004986;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM2505;;BLUSA;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004961;0;;0;;11,9;11,9;11,9;0;0;;;;0;0;0;0;0;0;0;119;2026-06-16
MM244;;VESTIDO;;;;;VERANO;1;VERDE;;10;0;0;0;0;0;2027290004956;0;;0;;18,9;18,9;18,9;0;0;;;;0;1;17,9;17,9;17,9;0;0;189;2026-06-16
MM244;;VESTIDO;;;;;VERANO;1;AZUL;;10;0;0;0;0;0;2027290004957;0;;0;;18,9;18,9;18,9;0;0;;;;0;1;17,9;17,9;17,9;0;0;189;2026-06-16
MM244;;VESTIDO;;;;;VERANO;1;VERDE CLARO;;10;0;0;0;0;0;2027290004958;0;;0;;18,9;18,9;18,9;0;0;;;;0;1;17,9;17,9;17,9;0;0;189;2026-06-16
MM41;;VESTIDO;;;;;VERANO;1;TURQUESA;;10;0;0;0;0;0;2027290004953;0;;0;;19,9;19,9;19,9;0;0;;;;0;0;0;0;0;0;0;199;2026-06-16
MM1607;;VESTIDO;;;;;VERANO;1;ROJO;;10;0;0;0;0;0;2027290004952;0;;0;;15,9;15,9;15,9;0;0;;;;0;0;0;0;0;0;0;159;2026-06-16
MM4021;;VESTIDO;;;;;VERANO;1;BLANCO;;9;0;0;0;0;0;2027290004949;0;;0;;19,9;19,9;19,9;0;0;;;;0;2;39,8;39,8;19,9;0;0;179,1;2026-06-16
KU843;;Sin categoría;;;;;VERANO;1;BLACK;;10;0;0;0;0;0;2027290004782;0;;0;;19,9;19,9;19,9;0;0;;;;0;0;0;0;0;0;0;199;2026-06-05
KU097;;Sin categoría;;;;;VERANO;1;LILA;;10;0;0;0;0;0;2027290004762;0;;0;;16,5;16,5;16,5;0;0;;;;0;0;0;0;0;0;0;165;2026-06-05
KU097;;Sin categoría;;;;;VERANO;1;AMARILLO;;10;0;0;0;0;0;2027290004763;0;;0;;16,5;16,5;16,5;0;0;;;;0;0;0;0;0;0;0;165;2026-06-05
KU943;;Sin categoría;;;;;VERANO;1;NEGRO;;10;0;0;0;0;0;2027290004756;0;;0;;19,9;19,9;19,9;0;0;;;;0;0;0;0;0;0;0;199;2026-06-05
PL1881;;Sin categoría;;;;;;1;VERDE LIMA;;10;0;0;0;0;0;2027290004698;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;75;2026-05-27
C.;;Sin categoría;;;;;;1;AZUL;;-2;0;0;0;0;0;2027290003632;0;;0;;698;698;698;0;0;;;;0;8;1028,6;1028,6;128,58;0;0;-1396;2024-11-01
8056.;;Sin categoría;;;;;;1;ROSA;;-2;0;0;0;0;0;2027290003642;0;;0;;149;149;149;0;0;;;;0;6;767,35;767,35;127,89;0;0;-298;2024-11-01
8056.;;Sin categoría;;;;;;1;BLANCO;;-1;0;0;0;0;0;2027290003808;0;;0;;149;149;149;0;0;;;;0;3;308,6;308,6;102,87;0;0;-149;2024-11-01
240701.;;Sin categoría;;;;;;1;TOPO;;-1;0;0;0;0;0;2027290003730;0;;0;;149;149;149;0;0;;;;0;1;90;90;90;0;0;-149;2024-11-25
8929.;;Sin categoría;;;;;;1;AZUL;;1;0;0;0;0;0;2027290003659;0;;0;;80;80;80;0;0;;;;0;2;236;236;118;0;0;80;2024-11-01
8919.;;Sin categoría;;;;;;1;BEIGE;;-2;0;0;0;0;0;2027290003623;0;;0;;135;135;135;0;0;;;;0;6;583;583;97,17;0;0;-270;2024-11-01
1721;;Sin categoría;;;;;;1;VERDE;;9;0;0;0;0;0;2027290004642;0;;0;;12,5;11,5;11,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-05-26
SO7,50;;Sin categoría;;;;;;1;CAMEL;;10;0;0;0;0;0;2027290004704;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;75;2026-05-27
CI695;;Sin categoría;;;;;;1;MULTICOLOR;;9;0;0;0;0;0;2027290004703;0;;0;;6,95;6,95;6,95;0;0;;;;0;1;6,95;6,95;6,95;0;0;62,55;2026-05-27
CI5,95;;Sin categoría;;;;;;1;MULTICOLOR;;8;0;0;0;0;0;2027290004702;0;;0;;5,95;5,95;5,95;0;0;;;;0;2;10;10;5;0;0;47,6;2026-05-27
CI495;;Sin categoría;;;;;;1;CAMEL;;8;0;0;0;0;0;2027290004701;0;;0;;4,95;4,95;4,95;0;0;;;;0;2;11;11;5,5;0;0;39,6;2026-05-27
CI11,50;;Sin categoría;;;;;;1;MARRÓN;;9;0;0;0;0;0;2027290004700;0;;0;;11,5;11,5;11,5;0;0;;;;0;1;11,5;11,5;11,5;0;0;103,5;2026-05-27
CI650;;Sin categoría;;;;;;1;BLANCO;;10;0;0;0;0;0;2027290004699;0;;0;;6,5;6,5;6,5;0;0;;;;0;0;0;0;0;0;0;65;2026-05-27
PL3011;;Sin categoría;;;;;;1;ROSA;;19;0;0;0;0;0;2027290004489;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;237,5;2026-03-10
PL3011;;Sin categoría;;;;;;1;LILA;;19;0;0;0;0;0;2027290004490;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;237,5;2026-03-10
PL2093;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004493;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;9,5;9,5;9,5;0;0;180,5;2026-03-10
BC1298;;Sin categoría;;;;;;1;ROSA FUXIA;;2;0;0;0;0;0;2027290004557;0;;0;;15,9;15,9;15,9;0;0;;;;0;8;127,2;127,2;15,9;0;0;31,8;2026-04-20
BC1321;;Sin categoría;;;;;;1;BLANCO;;8;0;0;0;0;0;2027290004569;0;;0;;17,9;17,9;17,9;0;0;;;;0;2;35,8;35,8;17,9;0;0;143,2;2026-04-20
PL2022A;;Sin categoría;;;;;;1;GRIS;;9;0;0;0;0;0;2027290004465;0;;0;;13,5;11,5;11,5;0;0;;;;0;1;13,5;13,5;13,5;0;0;121,5;2026-03-10
PL2022A;;Sin categoría;;;;;;1;gris oscuro;;9;0;0;0;0;0;2027290004466;0;;0;;13,5;11,5;11,5;0;0;;;;0;1;13,5;13,5;13,5;0;0;121,5;2026-03-10
PL2022A;;Sin categoría;;;;;;1;VERDE OLIVA;;8;0;0;0;0;0;2027290004467;0;;0;;13,5;11,5;11,5;0;0;;;;0;3;38,5;38,5;12,83;0;0;108;2026-03-10
PL2022A;;Sin categoría;;;;;;1;VERDE;;9;0;0;0;0;0;2027290004629;0;;0;;13,5;11,5;11,5;0;0;;;;0;1;13,5;13,5;13,5;0;0;121,5;2026-03-10
